customer_id,age,gender,marital_status,education_level,employment_status,income,city,credit_score,account_age_months,card_type,credit_limit,annual_fee,interest_rate,num_products,has_loan,has_savings_account,monthly_spending,avg_transaction_amount,monthly_transactions,online_transactions,international_transactions,cash_withdrawals,utilization_ratio,payment_delay_count,late_payment_amount,app_logins_monthly,website_visits_monthly,customer_service_calls,complaints_count,support_satisfaction,reward_points,offers_received,offers_redeemed,financial_stress_score,engagement_score,customer_value_score,churn_risk_score,churn_probability,churned
CUST-0000110,43,Male,Single,Bachelor,Self-Employed,76105.71,Other,767,5,Platinum,38000,450,13.98,2,0,1,7166.61,59.72,120,64,30,0,0.175,0,0,12,13,0,0,3,10138,4,1,10.55,74.95,69.2,2.9,0.029,0
CUST-0000111,19,Male,Divorced,High School,Student,30476.33,Chicago,675,46,Standard,3800,0,18.05,1,0,1,2040.96,61.85,33,15,0,1,0.546,0,0,10,3,1,0,4.2,2684,3,1,18.83,48.87,33.43,13.03,0.1303,0
CUST-0000112,43,Male,Married,Associate,Employed,76031.46,Other,592,24,Platinum,33600,450,21.52,2,0,1,14057.45,111.57,126,60,12,2,0.558,0,0,11,13,3,3,1.7,17654,3,0,33.33,76.33,100,38.52,0.3852,0
CUST-0000113,44,Female,Married,Bachelor,Employed,49818.45,Philadelphia,495,105,Gold,17700,150,23.61,1,0,1,4254.9,28.37,150,30,1,2,0.316,0,0,11,2,0,0,3.9,4495,1,0,25.47,39.25,91.14,10.81,0.1081,0
CUST-0000114,76,Female,Single,Bachelor,Employed,93478.08,Phoenix,803,68,Platinum,42200,450,15.2,2,0,1,4782.6,103.97,46,23,0,1,0.126,1,156.5,12,6,1,0,3.8,3943,2,0,32.9,65.08,89.15,11.43,0.1143,0
CUST-0000115,41,Female,Married,High School,Employed,33366.86,New York,726,9,Standard,3800,0,15.56,2,1,1,344.38,114.79,3,0,0,2,0.099,1,25.63,14,1,1,0,4.1,277,0,0,24.82,53.63,20.79,2.87,0.0287,0
CUST-0000116,47,Female,Married,Associate,Employed,79554.22,San Antonio,763,70,Standard,8200,0,15.78,3,0,1,995.13,58.54,17,6,1,0,0.141,0,0,11,9,3,1,3.3,1175,3,2,10.29,89.76,33.49,3.41,0.0341,0
CUST-0000117,43,Female,Married,Bachelor,Employed,103678.31,Chicago,752,20,Silver,25000,50,12.31,3,0,1,12066.79,119.47,101,35,11,1,0.485,0,0,13,6,0,0,4.3,16166,7,4,19.17,100,47.95,0.73,0.0073,0
CUST-0000118,28,Other,Married,Associate,Unemployed,22992.91,Other,602,21,Standard,1000,0,16.62,3,1,0,383.7,76.74,5,2,1,1,0.455,2,41.42,18,4,2,1,2.6,492,2,1,51.34,79.4,20.12,25.9,0.259,0
CUST-0000119,58,Female,Single,High School,Employed,71638.75,Other,717,11,Standard,8100,0,15.89,2,0,0,1328.22,34.95,38,18,0,3,0.182,0,0,14,1,1,0,2.5,1771,3,2,10.35,84.76,22.34,2.49,0.0249,0
CUST-0000120,53,Female,Single,Bachelor,Employed,255777.56,Other,696,99,Silver,63200,50,14.36,1,0,0,16116.25,107.44,150,43,18,2,0.258,0,0,13,7,3,2,1.7,23282,1,0,12,50.67,91.23,24.97,0.2497,0
CUST-0000121,54,Male,Single,Bachelor,Self-Employed,174135.62,Philadelphia,769,4,Platinum,75000,450,14.32,1,1,0,8634.46,80.7,107,40,2,3,0.111,0,0,8,6,0,0,4.5,12223,2,0,8.42,34.58,76.73,5.94,0.0594,0
CUST-0000122,32,Female,Single,Bachelor,Employed,110339.39,Other,775,53,Silver,25800,50,11.08,1,1,1,9121.47,60.81,150,98,6,1,0.471,1,58.8,14,9,6,1,2.5,11999,4,0,40.51,55.01,58.49,27.59,0.2759,0
CUST-0000123,62,Male,Divorced,Master,Self-Employed,167920.09,San Antonio,692,89,Standard,17600,0,15.25,3,0,1,5718.15,76.24,75,58,2,2,0.355,0,0,14,6,1,0,3.4,7593,0,0,12.63,69.11,50.65,1.07,0.0107,0
CUST-0000124,25,Female,Married,Bachelor,Employed,61359.16,Other,660,31,Silver,15900,50,17.68,2,1,0,9948.97,66.33,150,115,48,1,0.676,0,0,10,1,0,0,3.9,14687,3,0,36.81,45.96,61.98,24.16,0.2416,0
CUST-0000125,51,Female,Married,High School,Employed,51401.8,Los Angeles,642,21,Silver,9200,50,16.84,2,0,1,3303.68,41.82,79,33,4,1,0.472,0,0,10,4,1,0,3.4,4780,1,0,37.28,46.67,42.21,10.64,0.1064,0
CUST-0000126,72,Male,Single,Bachelor,Retired,73257.53,San Antonio,633,11,Silver,16600,50,16.34,1,0,0,7715.1,53.95,143,71,1,2,0.439,1,15,15,2,0,0,4,7104,4,1,46.78,56.06,42.65,27.28,0.2728,0
CUST-0000127,31,Male,Divorced,Bachelor,Unemployed,94943.66,Other,706,50,Gold,35000,150,15.64,1,1,1,5207.45,48.67,107,27,21,1,0.139,0,0,14,4,3,2,2.4,5991,2,0,0.94,47.28,66.75,47.48,0.4748,1
CUST-0000128,36,Male,Married,Bachelor,Self-Employed,71578.97,Houston,651,12,Silver,17100,50,16.78,3,0,1,4483.91,36.75,122,57,4,1,0.301,0,0,14,2,2,0,3.9,3899,0,0,17.6,60.02,39.14,5.05,0.0505,0
CUST-0000129,45,Male,Single,Master,Unemployed,105508.85,Chicago,699,21,Standard,10000,0,17.28,1,1,0,1226.53,42.29,29,18,0,3,0.16,0,0,11,11,3,1,2.7,1312,6,3,15.82,81.27,19.27,7.09,0.0709,0
CUST-0000130,37,Female,Married,Bachelor,Employed,78634.57,Other,574,27,Standard,10400,0,21.01,1,0,1,5579.35,121.29,46,24,0,0,0.63,0,0,12,4,1,0,3.8,7748,3,1,34.36,50.02,36.61,47.41,0.4741,1
CUST-0000131,23,Male,Single,Master,Employed,121919.26,San Diego,672,63,Standard,13400,0,18.49,3,0,0,5809.82,76.44,76,36,2,0,0.42,0,0,11,6,0,0,4.5,7174,2,1,16.13,71.28,33.42,2.38,0.0238,0
CUST-0000132,44,Male,Divorced,Associate,Employed,45335.55,New York,648,54,Silver,8400,50,19.2,2,1,1,1771.92,77.04,23,10,1,2,0.231,2,15,15,4,1,1,3.7,2258,2,2,49.18,75.18,48.43,60.36,0.6036,1
CUST-0000133,30,Female,Single,Bachelor,Employed,28571.71,Phoenix,616,40,Standard,1000,0,16.53,1,0,1,464.33,27.31,17,4,0,2,0.514,0,0,8,8,0,0,4.1,430,3,1,30.42,45.52,30.71,13.7,0.137,0
CUST-0000134,50,Male,Married,Associate,Self-Employed,37985.98,Philadelphia,821,153,Silver,7500,50,12.77,4,0,0,2370.66,91.18,26,20,1,0,0.434,0,0,24,7,1,1,2.9,2814,2,2,14.24,100,76.53,0.26,0.0026,0
CUST-0000135,32,Male,Married,Associate,Employed,30561.47,Other,826,58,Standard,1000,0,14.7,1,0,1,104.73,104.73,1,0,0,0,0.102,0,0,7,3,1,1,3,110,3,3,0,60.55,35.02,7.04,0.0704,0
CUST-0000136,64,Female,Married,Associate,Employed,121616.43,Los Angeles,819,15,Standard,12200,0,11.59,1,1,0,2200.07,30.14,73,48,9,2,0.197,0,0,13,4,2,0,4.9,2183,3,2,6.81,64.16,25.23,5.64,0.0564,0
CUST-0000137,33,Male,Divorced,Bachelor,Employed,145285.05,Other,585,8,Platinum,70400,450,18.54,1,0,1,48462.07,323.08,150,83,0,1,0.718,1,15,13,2,0,0,4.9,64461,3,0,55.72,40,100,53.92,0.5392,0
CUST-0000138,39,Male,Single,Associate,Employed,61513.61,Chicago,581,10,Platinum,31200,450,20.97,2,0,1,9314.62,62.1,150,117,0,1,0.315,1,18.09,9,8,4,2,3.4,10655,5,3,41.12,84.72,85.91,16.36,0.1636,0
CUST-0000139,54,Female,Married,Associate,Employed,67250.38,Phoenix,684,18,Silver,15600,50,15.98,2,0,1,3093.02,71.93,43,27,7,2,0.254,1,24.43,12,10,2,0,4.8,4403,4,4,34.72,96.45,47.11,1.53,0.0153,0
CUST-0000140,27,Male,Single,High School,Employed,51672.34,San Diego,701,125,Silver,11800,50,16.13,1,1,1,4188.13,40.27,104,52,20,2,0.457,0,0,16,0,2,0,4,3463,3,1,19.99,51.86,60.99,4.97,0.0497,0
CUST-0000141,46,Male,Married,Bachelor,Employed,191863.91,Houston,677,6,Silver,46500,50,15.99,1,0,1,9237.5,61.58,150,69,6,0,0.266,0,0,9,6,1,0,4.1,9693,3,1,21.93,45.61,52.6,13.72,0.1372,0
CUST-0000142,60,Female,Single,Associate,Unemployed,105352.58,Other,573,62,Standard,12400,0,18.6,2,0,1,4140.64,108.96,38,27,0,1,0.397,0,0,20,3,0,0,3.3,4728,1,0,20.44,75.95,41.29,3.15,0.0315,0
CUST-0000143,23,Male,Single,High School,Employed,33598.39,Other,769,7,Gold,10700,150,14.17,1,1,1,2140.3,56.32,38,9,2,1,0.217,1,59.68,16,7,0,0,4.3,3026,3,2,31.6,71,57.15,4.99,0.0499,0
CUST-0000144,46,Female,Married,High School,Employed,41869.67,Houston,586,29,Silver,10500,50,19.31,2,1,1,6276.38,82.58,76,46,0,1,0.561,0,0,9,9,3,2,1.7,7863,2,1,30.43,66.25,51.23,32.56,0.3256,1
CUST-0000145,47,Male,Married,Associate,Employed,137987.07,New York,663,65,Gold,48800,150,17.85,1,0,0,21932.26,146.22,150,119,2,3,0.528,2,21.86,14,4,0,0,2.8,20700,5,4,59.92,75.2,100,31.61,0.3161,1
CUST-0000146,54,Male,Single,High School,Unemployed,36924.6,Dallas,780,11,Standard,1900,0,13.44,4,1,1,410.31,68.39,6,2,0,3,0.208,0,0,9,5,0,0,3.5,466,6,4,9.76,100,17.86,0.49,0.0049,0
CUST-0000147,27,Female,Single,Master,Self-Employed,49639.31,Other,654,22,Standard,6300,0,19.22,1,0,1,1957.96,78.32,25,10,2,2,0.434,0,0,9,6,0,0,3.8,2751,3,1,27.25,50.36,25.05,26.69,0.2669,0
CUST-0000148,26,Male,Single,High School,Employed,51956.42,San Antonio,717,17,Silver,15500,50,17.86,1,0,1,3375.59,63.69,53,22,0,2,0.269,1,15,18,3,1,1,2.5,3664,2,0,26.47,57.57,45.51,23.83,0.2383,0
CUST-0000149,50,Male,Married,High School,Student,61784.78,Los Angeles,823,85,Standard,5300,0,11.28,1,0,0,1254.38,96.49,13,4,2,1,0.247,2,33.09,8,7,4,3,1.8,1792,1,1,35.01,51.47,39.97,83.86,0.8386,1
CUST-0000150,47,Male,Married,Bachelor,Student,55418.51,Phoenix,794,23,Standard,7800,0,14.25,1,1,1,2656.05,55.33,48,9,0,2,0.415,0,0,10,6,1,1,3.2,3230,1,0,15.03,45.08,23.1,15,0.15,0
CUST-0000151,47,Female,Divorced,High School,Self-Employed,24076.33,Los Angeles,573,23,Standard,2600,0,19.17,2,1,1,1644.31,74.74,22,13,12,0,0.749,0,0,6,5,4,2,3.2,1384,3,1,39.79,51.71,17.43,71.17,0.7117,0
CUST-0000152,48,Female,Married,Bachelor,Employed,108090.41,Other,661,14,Standard,9100,0,18.66,1,1,1,4826.54,84.68,57,13,0,2,0.644,1,15,8,3,2,1,2.6,3976,3,2,48.89,54.1,26.18,58.57,0.5857,1
CUST-0000153,35,Male,Married,Master,Student,68499.77,Los Angeles,778,20,Standard,7000,0,14.06,1,0,1,2577.83,26.58,97,62,34,1,0.359,0,0,14,4,4,3,1.5,2420,1,0,21.9,45.84,18.32,57.23,0.5723,0
CUST-0000154,47,Male,Single,Bachelor,Employed,123958.96,Los Angeles,623,60,Silver,28500,50,18.4,1,0,1,13810.29,92.07,150,47,10,0,0.502,0,0,14,6,3,0,4.3,12902,0,0,33.74,48.18,74.17,9.75,0.0975,0
CUST-0000155,47,Female,Divorced,Bachelor,Employed,50457.81,San Antonio,832,44,Silver,11500,50,13.25,2,1,0,361.15,120.38,3,1,0,3,0.041,0,0,13,3,0,0,3.9,389,6,2,0,73.58,46.42,2.81,0.0281,0
CUST-0000156,34,Female,Married,Master,Employed,59836.04,New York,783,29,Standard,7800,0,12.67,2,0,1,4787.39,31.92,150,55,61,2,0.679,2,28.56,11,5,0,0,3.4,6045,3,0,59.17,61.9,37.03,30.07,0.3007,0
CUST-0000157,68,Female,Divorced,High School,Employed,47715.63,Philadelphia,709,2,Silver,8800,50,15.69,3,0,1,4089.02,92.93,44,9,0,2,0.433,1,73.88,17,5,1,0,3.6,5130,2,1,31.22,92.83,35.36,1.83,0.0183,0
CUST-0000158,50,Female,Single,Master,Employed,83735.93,San Diego,643,34,Standard,9700,0,20.34,2,0,1,2419.52,33.14,73,28,0,0,0.308,1,18.13,10,3,4,0,3.9,2131,4,1,38.83,65.55,40.47,9.71,0.0971,0
CUST-0000159,28,Male,Married,High School,Employed,88411.26,Houston,850,7,Silver,20400,50,10.88,1,0,0,3896.28,32.2,121,43,0,1,0.188,0,0,14,8,0,0,4,5782,4,1,9.7,74.67,43.55,3.4,0.034,0
CUST-0000160,52,Male,Single,Bachelor,Self-Employed,31453.81,San Diego,607,110,Silver,3800,50,19.83,1,0,1,1004.66,47.84,21,16,0,2,0.244,0,0,14,9,0,0,4.6,1494,1,0,10.63,59.36,62.15,3.29,0.0329,0
CUST-0000161,31,Female,Divorced,Master,Self-Employed,79154.91,Houston,711,79,Silver,21700,50,14.88,2,1,0,3186.17,93.71,34,22,0,2,0.182,1,15,13,7,0,0,2.7,4250,3,1,31.93,68.52,58.97,7.06,0.0706,0
CUST-0000162,54,Male,Widowed,Bachelor,Self-Employed,48231.23,Other,765,22,Silver,10000,50,14.27,1,1,1,4750.78,47.04,101,60,0,0,0.545,1,156.62,13,4,5,1,2.4,6967,5,1,39.3,55.29,48.1,64.27,0.6427,0
CUST-0000163,59,Female,Married,Bachelor,Unemployed,43966.95,Los Angeles,633,72,Gold,12700,150,17.89,1,1,1,4337.26,117.22,37,9,0,2,0.316,0,0,8,9,0,0,5,5640,4,1,27.62,59.63,66.51,8.93,0.0893,0
CUST-0000164,33,Female,Single,Associate,Employed,25206.21,Houston,706,15,Standard,1000,0,14.01,1,0,0,254.41,50.88,5,2,0,2,0.276,0,0,11,4,2,0,4.9,368,2,0,13.17,41.95,23.79,6.93,0.0693,0
CUST-0000165,56,Male,Married,Bachelor,Employed,192388.04,Other,762,37,Silver,47600,50,13.78,4,0,0,9129.6,68.64,133,69,0,1,0.244,0,0,7,7,0,0,5,11484,4,2,11.93,91.11,61.33,0.34,0.0034,0
CUST-0000166,49,Male,Married,Associate,Employed,70550.94,Other,627,6,Gold,23800,150,19.6,1,0,1,15063.1,100.42,150,113,33,3,0.66,1,35.6,10,6,8,6,1,21505,4,0,39.4,44.38,69.79,98.53,0.9853,1
CUST-0000167,54,Male,Married,High School,Retired,78633.04,Los Angeles,631,31,Standard,11100,0,16.36,2,0,1,5655.07,117.81,48,37,0,1,0.478,0,0,14,8,3,1,2.7,6310,3,0,25.84,74.01,28.06,6.09,0.0609,0
CUST-0000168,68,Female,Single,Master,Self-Employed,153741.15,Chicago,780,21,Gold,56400,150,14.82,4,0,1,25521,170.14,150,56,36,0,0.425,0,0,16,6,0,0,4.6,34676,4,1,15.59,99.76,100,0.68,0.0068,0
CUST-0000169,40,Male,Single,Bachelor,Retired,44650.62,Dallas,674,84,Standard,6200,0,17.82,1,1,1,1540.07,85.56,18,11,1,2,0.263,0,0,12,6,0,0,2.9,1685,2,1,19.46,54.61,41,15.45,0.1545,0
CUST-0000170,34,Male,Divorced,Associate,Self-Employed,52549.69,Philadelphia,738,27,Standard,8600,0,15.95,1,1,0,1917.93,39.14,49,34,5,2,0.209,1,40.38,11,7,0,0,2.9,2489,3,0,27.9,54.48,24.17,22.31,0.2231,0
CUST-0000171,32,Male,Married,Bachelor,Employed,77921.11,Other,675,81,Platinum,39400,450,15.78,3,0,1,8537.36,56.92,150,54,3,2,0.289,1,50.5,12,8,1,0,3.4,8419,0,0,31.53,66.2,85.94,3.28,0.0328,0
CUST-0000172,33,Female,Single,Bachelor,Employed,110307.73,Other,655,55,Silver,23400,50,19.39,3,0,0,6590.68,43.94,150,44,49,2,0.279,0,0,8,8,0,0,4.7,5782,0,0,17.18,61.23,65.8,5.91,0.0591,0
CUST-0000173,42,Female,Married,Bachelor,Self-Employed,71208.19,Other,656,146,Silver,18900,50,16.87,2,1,0,8619.34,57.46,150,102,5,1,0.461,0,0,16,5,0,0,3.3,10869,0,0,33.56,73.6,83.73,7.57,0.0757,0
CUST-0000174,48,Male,Single,Bachelor,Self-Employed,64531.04,New York,827,47,Silver,16800,50,15.34,1,0,1,4850.1,66.44,73,58,1,3,0.272,1,16.26,8,7,2,0,4.3,6374,1,0,26.55,37.92,60.03,14.12,0.1412,0
CUST-0000175,47,Female,Married,Master,Employed,20711.73,Los Angeles,621,146,Gold,6900,150,19.12,2,0,1,3137.44,116.2,27,20,1,1,0.43,3,15,7,8,1,0,3.6,3872,3,1,80.22,62.12,92.89,58.58,0.5858,1
CUST-0000176,54,Male,Married,Bachelor,Retired,62758.81,New York,715,74,Silver,15000,50,15.93,3,1,0,8085.22,81.67,99,22,0,2,0.566,0,0,11,4,2,2,3.4,10732,3,2,25.43,82.66,64.61,5.15,0.0515,0
CUST-0000177,44,Male,Single,Bachelor,Employed,50198.14,Chicago,660,10,Standard,7700,0,16.95,1,1,0,1960.45,42.62,46,16,3,0,0.264,0,0,13,5,3,2,4,2636,4,0,21.88,53.79,25.03,17.41,0.1741,1
CUST-0000178,62,Female,Single,Bachelor,Self-Employed,186969.79,Other,567,51,Standard,19400,0,23.98,2,0,0,4019.52,43.22,93,72,2,0,0.283,0,0,23,9,4,1,1.8,5649,3,2,28.14,100,31.73,5.12,0.0512,0
CUST-0000179,40,Male,Married,Master,Employed,271565.38,Chicago,689,14,Standard,29500,0,18.73,1,1,1,26895.13,179.3,150,111,0,1,0.886,1,22.41,13,5,0,0,4.6,27825,1,0,56.51,47.7,71.38,58.89,0.5889,1
CUST-0000180,79,Male,Married,Bachelor,Employed,57324.72,Phoenix,721,6,Platinum,27900,450,18.68,2,1,0,14750.43,98.34,150,79,11,0,0.596,2,64.74,9,4,0,0,2.5,15382,4,1,70.75,56.44,86.21,83.53,0.8353,1
CUST-0000181,52,Female,Married,Bachelor,Employed,157950.32,Other,756,25,Standard,17800,0,15.99,2,0,1,3502.8,68.68,51,37,28,1,0.19,2,500,10,8,0,0,4,3119,4,1,44.27,63.83,24.75,23.99,0.2399,0
CUST-0000182,32,Female,Single,High School,Retired,141653.2,Other,664,23,Standard,14700,0,17.47,1,1,1,3207.16,74.59,43,29,7,1,0.299,0,0,14,7,2,2,1.3,3689,3,1,26.69,59.45,29.84,24.99,0.2499,1
CUST-0000183,30,Female,Divorced,Doctorate,Employed,73803.9,Other,771,35,Platinum,34800,450,12.8,2,0,0,4437.03,37.92,117,45,0,2,0.14,1,37.42,10,5,2,1,2.4,4717,2,2,23.98,66.07,85.67,23.78,0.2378,0
CUST-0000184,50,Female,Married,Bachelor,Employed,40925.96,Other,807,38,Standard,6800,0,13.16,1,1,1,3470.41,60.88,57,33,8,1,0.465,0,0,11,2,0,0,4.7,4706,4,0,24.66,51.85,33.1,8.48,0.0848,0
CUST-0000185,41,Female,Married,Bachelor,Employed,34783.44,Chicago,657,95,Silver,10600,50,18.83,1,0,0,3278.72,33.8,97,62,3,0,0.287,0,0,10,6,0,0,4.6,4822,4,1,25.58,43.83,61.12,9.54,0.0954,0
CUST-0000186,53,Male,Married,Bachelor,Retired,154274.19,Other,748,28,Silver,38600,50,15.68,1,0,1,4055.41,92.17,44,9,5,0,0.139,0,0,15,3,2,0,3.6,3982,0,0,7.91,44.94,42.78,20.29,0.2029,0
CUST-0000187,50,Male,Married,Associate,Employed,82206.19,Phoenix,671,141,Standard,12600,0,15.86,3,0,0,4723.12,72.66,65,25,0,1,0.462,2,227.64,10,8,1,0,3.5,4443,2,1,54.99,69.79,60.02,19.45,0.1945,0
CUST-0000188,43,Male,Divorced,Bachelor,Self-Employed,54656.38,Phoenix,614,29,Silver,16900,50,17.5,1,1,1,5965.9,39.77,150,43,0,1,0.415,0,0,6,5,6,0,3.3,5814,6,2,22.13,48.14,44.57,24.54,0.2454,0
CUST-0000189,32,Male,Single,High School,Employed,64986,New York,742,57,Standard,8100,0,16.45,1,1,0,2163.56,103.03,21,4,0,1,0.319,0,0,13,7,1,0,3.6,2706,4,2,21.44,71.26,35.82,6.36,0.0636,0
CUST-0000190,24,Male,Divorced,Doctorate,Employed,259618.56,Los Angeles,757,83,Silver,59700,50,14.48,3,0,1,10676.72,112.39,95,38,16,3,0.176,0,0,11,4,0,0,4.3,15035,4,1,9.58,76.06,79.38,0.42,0.0042,0
CUST-0000191,38,Female,Divorced,High School,Employed,28639.21,New York,639,114,Gold,13200,150,17.52,2,1,1,6441.84,45.69,141,82,7,0,0.525,0,0,8,7,0,0,3.6,8855,0,0,33.57,47.5,95.76,13.48,0.1348,0
CUST-0000192,55,Male,Widowed,Bachelor,Employed,37009.39,Phoenix,767,48,Gold,9800,150,12.23,2,0,1,1283.83,30.57,42,27,0,1,0.154,0,0,10,5,2,1,3.1,1768,5,0,3.9,47.3,55.51,7.5,0.075,0
CUST-0000193,46,Male,Married,Associate,Employed,55517.16,Other,657,5,Standard,7300,0,17.42,2,0,0,1856.87,123.79,15,8,0,0,0.237,0,0,12,4,0,0,4.6,2537,3,0,12.03,45.78,19.46,3.89,0.0389,0
CUST-0000194,27,Male,Single,High School,Employed,52247.21,Other,616,30,Gold,18600,150,14.62,1,0,0,9173.1,61.15,150,100,0,0,0.571,0,0,9,7,2,0,4.6,12983,0,0,42.63,45.97,80.24,36.18,0.3618,0
CUST-0000195,46,Female,Single,High School,Employed,62985.94,New York,678,2,Standard,6200,0,16.1,3,0,0,1623,67.62,24,19,0,1,0.287,0,0,7,7,2,0,4,1830,2,0,25.86,55.08,20.61,5.55,0.0555,0
CUST-0000196,49,Female,Single,High School,Employed,46385.61,Other,636,68,Standard,5300,0,20.66,1,1,0,1416.16,25.75,55,42,1,1,0.31,0,0,22,9,2,1,3.6,1544,2,2,25.31,93.96,23.96,9.46,0.0946,0
CUST-0000197,32,Female,Married,High School,Employed,61894.83,Other,651,25,Standard,5400,0,19.82,3,0,1,2275.94,50.58,45,30,0,3,0.553,1,15,9,3,0,0,4.4,2547,4,1,53.17,68.15,32.68,27.3,0.273,0
CUST-0000198,45,Male,Married,Master,Employed,55238.81,Phoenix,589,41,Silver,14100,50,18.34,3,0,0,5144.9,111.85,46,14,0,1,0.419,3,167.13,17,9,1,1,4.1,7017,2,1,74.22,94.78,55.86,40.16,0.4016,0
CUST-0000199,44,Female,Married,High School,Employed,38495.31,Chicago,676,11,Gold,14300,150,19.07,3,0,0,3568.63,91.5,39,22,0,2,0.353,0,0,9,7,1,0,4.1,2921,3,0,12.84,61.02,55.65,2.03,0.0203,0
CUST-0000200,29,Female,Married,Associate,Student,26586.6,Houston,847,31,Silver,3500,50,10.83,1,1,0,390.13,78.03,5,3,0,3,0.107,0,0,13,2,2,2,2.6,548,3,1,4.5,47.51,35.1,36.52,0.3652,0
CUST-0000201,48,Female,Married,Bachelor,Employed,113238.12,Other,715,27,Standard,12300,0,15.71,2,0,0,3289.07,64.49,51,27,2,0,0.274,1,59.25,6,8,2,2,1.6,3396,5,4,31.76,74.86,32.58,60.41,0.6041,1
CUST-0000202,51,Female,Married,Bachelor,Employed,46841.58,Houston,664,11,Standard,7300,0,16.39,2,1,0,2548.73,70.8,36,11,0,1,0.493,0,0,5,8,4,2,3.5,2621,3,1,26.85,58.62,19.27,33.51,0.3351,0
CUST-0000203,58,Female,Single,Bachelor,Employed,55740.79,New York,581,3,Standard,4800,0,19.17,1,0,1,1232.18,72.48,17,9,0,0,0.315,0,0,14,3,1,1,3.2,1412,2,1,24.57,54.81,13.73,19.59,0.1959,0
CUST-0000204,57,Male,Married,High School,Self-Employed,34741.6,Other,741,82,Gold,11700,150,15.39,2,1,1,5788.56,38.59,150,57,12,1,0.533,0,0,13,3,0,0,3.2,7814,1,1,26.98,61.65,80.71,3.77,0.0377,0
CUST-0000205,26,Male,Married,Associate,Employed,43546.04,Dallas,689,44,Standard,6100,0,16.21,1,1,1,861.3,95.7,9,4,2,4,0.197,1,50.58,8,3,1,0,4.1,1039,4,3,20.85,61.16,30.01,13.38,0.1338,0
CUST-0000206,31,Female,Married,Bachelor,Employed,21686.65,Los Angeles,759,16,Gold,7500,150,14.45,1,0,0,2049.16,93.14,22,8,0,2,0.256,0,0,13,5,0,0,3.6,2026,4,2,6.99,57.11,54.24,4.23,0.0423,0
CUST-0000207,50,Female,Married,Bachelor,Employed,40622.03,Chicago,746,44,Gold,16100,150,14.37,4,0,0,2836.28,88.63,32,23,0,1,0.164,0,0,6,7,1,1,3.9,3177,3,2,7.37,76.32,58.02,1.4,0.014,0
CUST-0000208,50,Male,Married,High School,Employed,44305.19,Other,697,16,Standard,7600,0,15.78,3,0,0,2537.97,115.36,22,6,0,1,0.392,0,0,13,5,1,0,4.2,3351,0,0,27.64,64.85,22.91,4.86,0.0486,0
CUST-0000209,50,Male,Widowed,High School,Employed,59595.89,Dallas,765,76,Gold,23100,150,14.71,2,0,0,6817.23,100.25,68,37,10,1,0.388,0,0,14,10,1,1,2.7,6231,0,0,20.52,67.82,79.62,5.62,0.0562,0
CUST-0000210,85,Male,Single,Doctorate,Employed,116068.82,Other,667,106,Gold,41900,150,19.3,1,0,1,14919.3,99.46,150,67,0,1,0.42,0,0,12,7,0,0,4.5,14421,1,0,29.87,52.65,100,12.82,0.1282,0
CUST-0000211,51,Male,Single,High School,Student,34022.68,San Diego,644,48,Silver,3900,50,16.96,1,0,1,1330.16,102.32,13,5,0,0,0.33,0,0,3,12,0,0,3.4,1255,3,1,29.51,42.28,40.01,38.94,0.3894,1
CUST-0000212,58,Other,Married,Bachelor,Unemployed,62908.34,Houston,777,43,Standard,12600,0,15.01,1,1,1,4844.78,83.53,58,43,5,1,0.38,0,0,21,8,0,0,5,6199,2,0,24.88,71.46,34.38,5.32,0.0532,0
CUST-0000213,56,Female,Single,Bachelor,Employed,152749.25,Other,668,30,Standard,19400,0,16.2,2,0,1,8887.39,107.08,83,22,6,1,0.431,0,0,13,14,2,2,2.2,7956,4,0,23.93,74.64,33.45,31.61,0.3161,0
CUST-0000214,52,Female,Single,Associate,Retired,66602.41,San Diego,658,222,Gold,25200,150,18.31,2,1,1,16319.99,108.8,150,103,0,2,0.672,0,0,8,6,3,1,3.5,23726,6,4,36.06,93.76,100,2.82,0.0282,0
CUST-0000215,39,Male,Single,Associate,Retired,29532.2,Other,644,58,Gold,12100,150,14.93,1,1,1,4327.6,116.96,37,28,0,1,0.438,0,0,10,6,0,0,3.9,5108,2,1,25.62,56.46,69.84,4.86,0.0486,0
CUST-0000216,53,Female,Single,High School,Employed,105191.72,Chicago,635,113,Silver,20800,50,15.55,1,0,0,4508.01,30.26,149,90,11,1,0.293,2,69.14,12,7,1,0,3.6,4550,7,1,56.71,62.88,74.36,53.4,0.534,1
CUST-0000217,33,Other,Married,Bachelor,Employed,77650.12,San Antonio,719,113,Standard,7600,0,16.87,2,0,1,782.76,41.2,19,5,7,0,0.107,0,0,10,7,4,1,4,1155,2,2,9.64,72.11,46.17,4.69,0.0469,0
CUST-0000218,40,Female,Married,Bachelor,Self-Employed,180547.01,Dallas,652,6,Standard,22400,0,18.16,1,0,1,5879.74,58.8,100,20,10,0,0.323,0,0,11,4,3,1,3.1,8515,6,1,23.99,45.52,22.37,21.5,0.215,0
CUST-0000219,37,Male,Single,High School,Employed,125545.07,New York,679,2,Standard,15000,0,14.71,1,0,1,3479.33,94.04,37,9,0,2,0.287,0,0,8,8,0,0,2.7,4518,3,1,20.84,46.7,15.7,54.72,0.5472,0
